utc,total,terrestrial,cosmic,thunderstorm
2021-06-08 00:00:33,85.0,67.0,11.0,7.0
2021-06-08 00:00:34,69.0,56.0,8.0,5.0
2021-06-08 00:00:35,73.0,64.0,2.0,7.0
2021-06-08 00:00:36,63.0,51.0,7.0,5.0
2021-06-08 00:00:37,77.0,63.0,9.0,5.0
2021-06-08 00:00:38,75.0,61.0,8.0,6.0
2021-06-08 00:00:39,78.0,70.0,7.0,1.0
2021-06-08 00:00:40,74.0,67.0,4.0,3.0
2021-06-08 00:00:41,65.0,56.0,5.0,4.0
2021-06-08 00:00:42,71.0,62.0,6.0,3.0
2021-06-08 00:00:43,85.0,76.0,3.0,6.0
2021-06-08 00:00:44,57.0,50.0,3.0,4.0
2021-06-08 00:00:45,78.0,67.0,7.0,4.0
2021-06-08 00:00:46,76.0,67.0,4.0,5.0
2021-06-08 00:00:47,69.0,63.0,4.0,2.0
2021-06-08 00:00:48,87.0,79.0,4.0,4.0
2021-06-08 00:00:49,68.0,63.0,3.0,2.0
2021-06-08 00:00:50,75.0,63.0,8.0,4.0
2021-06-08 00:00:51,68.0,58.0,8.0,2.0
2021-06-08 00:00:52,72.0,63.0,6.0,3.0
2021-06-08 00:00:53,90.0,83.0,4.0,3.0
2021-06-08 00:00:54,72.0,61.0,8.0,3.0
2021-06-08 00:00:55,62.0,53.0,4.0,5.0
2021-06-08 00:00:56,72.0,63.0,6.0,3.0
2021-06-08 00:00:57,79.0,69.0,4.0,6.0
2021-06-08 00:00:58,71.0,62.0,4.0,5.0
2021-06-08 00:00:59,88.0,80.0,4.0,4.0
2021-06-08 00:01:00,82.0,72.0,7.0,3.0
2021-06-08 00:01:01,78.0,67.0,9.0,2.0
2021-06-08 00:01:02,79.0,66.0,10.0,3.0
2021-06-08 00:01:03,73.0,64.0,6.0,3.0
2021-06-08 00:01:04,72.0,64.0,2.0,6.0
2021-06-08 00:01:05,79.0,74.0,4.0,1.0
2021-06-08 00:01:06,69.0,50.0,11.0,8.0
2021-06-08 00:01:07,84.0,74.0,6.0,4.0
2021-06-08 00:01:08,87.0,72.0,7.0,8.0
2021-06-08 00:01:09,81.0,70.0,5.0,6.0
2021-06-08 00:01:10,83.0,75.0,5.0,3.0
2021-06-08 00:01:11,72.0,56.0,14.0,2.0
2021-06-08 00:01:12,86.0,79.0,6.0,1.0
2021-06-08 00:01:13,77.0,68.0,4.0,5.0
2021-06-08 00:01:14,93.0,85.0,6.0,2.0
2021-06-08 00:01:15,74.0,67.0,5.0,2.0
2021-06-08 00:01:16,80.0,65.0,11.0,4.0
2021-06-08 00:01:17,73.0,63.0,5.0,5.0
2021-06-08 00:01:18,69.0,57.0,8.0,4.0
2021-06-08 00:01:19,67.0,61.0,2.0,4.0
2021-06-08 00:01:20,77.0,67.0,6.0,4.0
2021-06-08 00:01:21,70.0,65.0,5.0,0.0
2021-06-08 00:01:22,76.0,68.0,5.0,3.0
2021-06-08 00:01:23,74.0,65.0,4.0,5.0
2021-06-08 00:01:24,100.0,84.0,8.0,8.0
2021-06-08 00:01:25,76.0,67.0,6.0,3.0
2021-06-08 00:01:26,78.0,68.0,2.0,8.0
2021-06-08 00:01:27,71.0,58.0,10.0,3.0
2021-06-08 00:01:28,77.0,71.0,6.0,0.0
2021-06-08 00:01:29,80.0,67.0,5.0,8.0
2021-06-08 00:01:30,79.0,68.0,7.0,4.0
2021-06-08 00:01:31,64.0,58.0,1.0,5.0
2021-06-08 00:01:32,71.0,62.0,7.0,2.0
2021-06-08 00:01:33,79.0,69.0,8.0,2.0
2021-06-08 00:01:34,70.0,59.0,6.0,5.0
2021-06-08 00:01:35,80.0,71.0,6.0,3.0
2021-06-08 00:01:36,83.0,77.0,4.0,2.0
2021-06-08 00:01:37,73.0,63.0,5.0,5.0
2021-06-08 00:01:38,72.0,60.0,6.0,6.0
2021-06-08 00:01:39,91.0,75.0,13.0,3.0
2021-06-08 00:01:40,74.0,70.0,4.0,0.0
2021-06-08 00:01:41,83.0,70.0,10.0,3.0
2021-06-08 00:01:42,72.0,62.0,6.0,4.0
2021-06-08 00:01:43,82.0,67.0,10.0,5.0
2021-06-08 00:01:44,77.0,66.0,8.0,3.0
2021-06-08 00:01:45,77.0,68.0,8.0,1.0
2021-06-08 00:01:46,92.0,80.0,10.0,2.0
2021-06-08 00:01:47,59.0,52.0,4.0,3.0
2021-06-08 00:01:48,78.0,68.0,7.0,3.0
2021-06-08 00:01:49,105.0,88.0,10.0,7.0
2021-06-08 00:01:50,86.0,80.0,4.0,2.0
2021-06-08 00:01:51,59.0,53.0,3.0,3.0
2021-06-08 00:01:52,75.0,68.0,5.0,2.0
2021-06-08 00:01:53,80.0,69.0,7.0,4.0
2021-06-08 00:01:54,69.0,61.0,4.0,4.0
2021-06-08 00:01:55,74.0,65.0,7.0,2.0
2021-06-08 00:01:56,86.0,75.0,5.0,6.0
2021-06-08 00:01:57,69.0,62.0,4.0,3.0
2021-06-08 00:01:58,64.0,52.0,6.0,6.0
2021-06-08 00:01:59,81.0,66.0,8.0,7.0
2021-06-08 00:02:00,78.0,62.0,5.0,11.0
2021-06-08 00:02:01,77.0,65.0,5.0,7.0
2021-06-08 00:02:02,84.0,74.0,8.0,2.0
2021-06-08 00:02:03,88.0,78.0,5.0,5.0
2021-06-08 00:02:04,80.0,73.0,4.0,3.0
2021-06-08 00:02:05,84.0,74.0,6.0,4.0
2021-06-08 00:02:06,69.0,57.0,8.0,4.0
2021-06-08 00:02:07,72.0,62.0,7.0,3.0
2021-06-08 00:02:08,75.0,61.0,9.0,5.0
2021-06-08 00:02:09,84.0,71.0,9.0,4.0
2021-06-08 00:02:10,80.0,68.0,8.0,4.0
2021-06-08 00:02:11,73.0,62.0,7.0,4.0
2021-06-08 00:02:12,88.0,76.0,5.0,7.0
2021-06-08 00:02:13,85.0,74.0,6.0,5.0
2021-06-08 00:02:14,71.0,61.0,8.0,2.0
2021-06-08 00:02:15,92.0,82.0,5.0,5.0
2021-06-08 00:02:16,71.0,62.0,6.0,3.0
2021-06-08 00:02:17,103.0,94.0,4.0,5.0
2021-06-08 00:02:18,85.0,76.0,8.0,1.0
2021-06-08 00:02:19,104.0,92.0,8.0,4.0
2021-06-08 00:02:20,78.0,72.0,5.0,1.0
2021-06-08 00:02:21,84.0,78.0,4.0,2.0
2021-06-08 00:02:22,52.0,40.0,6.0,6.0
2021-06-08 00:02:23,80.0,69.0,4.0,7.0
2021-06-08 00:02:24,86.0,76.0,8.0,2.0
2021-06-08 00:02:25,88.0,75.0,6.0,7.0
2021-06-08 00:02:26,81.0,73.0,4.0,4.0
2021-06-08 00:02:27,93.0,79.0,11.0,3.0
2021-06-08 00:02:28,57.0,50.0,3.0,4.0
2021-06-08 00:02:29,66.0,56.0,6.0,4.0
2021-06-08 00:02:30,78.0,73.0,0.0,5.0
2021-06-08 00:02:31,67.0,55.0,9.0,3.0
2021-06-08 00:02:32,78.0,70.0,4.0,4.0
2021-06-08 00:02:33,95.0,85.0,7.0,3.0
2021-06-08 00:02:34,86.0,71.0,8.0,7.0
2021-06-08 00:02:35,64.0,60.0,1.0,3.0
2021-06-08 00:02:36,84.0,71.0,8.0,5.0
2021-06-08 00:02:37,77.0,71.0,4.0,2.0
2021-06-08 00:02:38,84.0,76.0,6.0,2.0
2021-06-08 00:02:39,72.0,57.0,9.0,6.0
2021-06-08 00:02:40,78.0,67.0,5.0,6.0
2021-06-08 00:02:41,67.0,60.0,5.0,2.0
2021-06-08 00:02:42,82.0,66.0,8.0,8.0
2021-06-08 00:02:43,70.0,63.0,5.0,2.0
2021-06-08 00:02:44,77.0,66.0,5.0,6.0
2021-06-08 00:02:45,79.0,64.0,11.0,4.0
2021-06-08 00:02:46,72.0,63.0,6.0,3.0
2021-06-08 00:02:47,78.0,68.0,6.0,4.0
2021-06-08 00:02:48,77.0,68.0,9.0,0.0
2021-06-08 00:02:49,79.0,63.0,9.0,7.0
2021-06-08 00:02:50,63.0,58.0,4.0,1.0
2021-06-08 00:02:51,77.0,71.0,3.0,3.0
2021-06-08 00:02:52,78.0,66.0,6.0,6.0
2021-06-08 00:02:53,69.0,58.0,3.0,8.0
2021-06-08 00:02:54,78.0,66.0,8.0,4.0
2021-06-08 00:02:55,70.0,61.0,4.0,5.0
2021-06-08 00:02:56,78.0,68.0,6.0,4.0
2021-06-08 00:02:57,61.0,55.0,5.0,1.0
2021-06-08 00:02:58,65.0,57.0,2.0,6.0
2021-06-08 00:02:59,70.0,64.0,3.0,3.0
2021-06-08 00:03:00,74.0,67.0,6.0,1.0
2021-06-08 00:03:01,78.0,68.0,7.0,3.0
2021-06-08 00:03:02,81.0,70.0,8.0,3.0
2021-06-08 00:03:03,77.0,64.0,7.0,6.0
2021-06-08 00:03:04,81.0,68.0,10.0,3.0
2021-06-08 00:03:05,73.0,59.0,5.0,9.0
2021-06-08 00:03:06,67.0,50.0,10.0,7.0
2021-06-08 00:03:07,71.0,60.0,3.0,8.0
2021-06-08 00:03:08,73.0,64.0,6.0,3.0
2021-06-08 00:03:09,77.0,61.0,11.0,5.0
2021-06-08 00:03:10,70.0,64.0,5.0,1.0
2021-06-08 00:03:11,60.0,51.0,4.0,5.0
2021-06-08 00:03:12,83.0,77.0,5.0,1.0
2021-06-08 00:03:13,86.0,71.0,10.0,5.0
2021-06-08 00:03:14,81.0,68.0,8.0,5.0
2021-06-08 00:03:15,72.0,62.0,9.0,1.0
2021-06-08 00:03:16,72.0,64.0,5.0,3.0
2021-06-08 00:03:17,86.0,72.0,9.0,5.0
2021-06-08 00:03:18,76.0,63.0,8.0,5.0
2021-06-08 00:03:19,88.0,76.0,7.0,5.0
2021-06-08 00:03:20,72.0,64.0,7.0,1.0
2021-06-08 00:03:21,69.0,61.0,7.0,1.0
2021-06-08 00:03:22,77.0,67.0,7.0,3.0
2021-06-08 00:03:23,68.0,57.0,5.0,6.0
2021-06-08 00:03:24,68.0,64.0,3.0,1.0
2021-06-08 00:03:25,66.0,56.0,7.0,3.0
2021-06-08 00:03:26,79.0,64.0,10.0,5.0
2021-06-08 00:03:27,80.0,68.0,7.0,5.0
2021-06-08 00:03:28,62.0,53.0,5.0,4.0
2021-06-08 00:03:29,83.0,70.0,10.0,3.0
2021-06-08 00:03:30,99.0,86.0,10.0,3.0
2021-06-08 00:03:31,62.0,52.0,8.0,2.0
2021-06-08 00:03:32,77.0,64.0,11.0,2.0
2021-06-08 00:03:33,91.0,87.0,2.0,2.0
2021-06-08 00:03:34,81.0,69.0,10.0,2.0
2021-06-08 00:03:35,65.0,52.0,3.0,10.0
2021-06-08 00:03:36,63.0,57.0,4.0,2.0
2021-06-08 00:03:37,90.0,75.0,10.0,5.0
2021-06-08 00:03:38,76.0,64.0,5.0,7.0
2021-06-08 00:03:39,70.0,64.0,4.0,2.0
2021-06-08 00:03:40,62.0,52.0,5.0,5.0
2021-06-08 00:03:41,74.0,64.0,4.0,6.0
2021-06-08 00:03:42,65.0,57.0,5.0,3.0
2021-06-08 00:03:43,76.0,66.0,4.0,6.0
2021-06-08 00:03:44,65.0,61.0,2.0,2.0
2021-06-08 00:03:45,85.0,70.0,7.0,8.0
2021-06-08 00:03:46,81.0,64.0,11.0,6.0
2021-06-08 00:03:47,68.0,57.0,6.0,5.0
2021-06-08 00:03:48,98.0,85.0,6.0,7.0
2021-06-08 00:03:49,76.0,60.0,8.0,8.0
2021-06-08 00:03:50,63.0,51.0,6.0,6.0
2021-06-08 00:03:51,72.0,63.0,6.0,3.0
2021-06-08 00:03:52,69.0,56.0,7.0,6.0
2021-06-08 00:03:53,76.0,69.0,3.0,4.0
2021-06-08 00:03:54,71.0,66.0,3.0,2.0
2021-06-08 00:03:55,86.0,76.0,7.0,3.0
2021-06-08 00:03:56,68.0,61.0,4.0,3.0
2021-06-08 00:03:57,97.0,88.0,5.0,4.0
2021-06-08 00:03:58,69.0,61.0,5.0,3.0
2021-06-08 00:03:59,72.0,62.0,4.0,6.0
2021-06-08 00:04:00,72.0,63.0,7.0,2.0
2021-06-08 00:04:01,69.0,61.0,6.0,2.0
2021-06-08 00:04:02,82.0,72.0,5.0,5.0
2021-06-08 00:04:03,76.0,65.0,6.0,5.0
2021-06-08 00:04:04,72.0,69.0,2.0,1.0
2021-06-08 00:04:05,81.0,69.0,6.0,6.0
2021-06-08 00:04:06,79.0,68.0,6.0,5.0
2021-06-08 00:04:07,62.0,51.0,7.0,4.0
2021-06-08 00:04:08,82.0,68.0,9.0,5.0
2021-06-08 00:04:09,67.0,56.0,5.0,6.0
2021-06-08 00:04:10,79.0,66.0,3.0,10.0
2021-06-08 00:04:11,90.0,77.0,9.0,4.0
2021-06-08 00:04:12,70.0,61.0,4.0,5.0
2021-06-08 00:04:13,67.0,59.0,5.0,3.0
2021-06-08 00:04:14,71.0,62.0,5.0,4.0
2021-06-08 00:04:15,69.0,55.0,7.0,7.0
2021-06-08 00:04:16,81.0,68.0,8.0,5.0
2021-06-08 00:04:17,86.0,75.0,6.0,5.0
2021-06-08 00:04:18,72.0,55.0,10.0,7.0
2021-06-08 00:04:19,85.0,69.0,9.0,7.0
2021-06-08 00:04:20,96.0,85.0,6.0,5.0
2021-06-08 00:04:21,71.0,59.0,6.0,6.0
2021-06-08 00:04:22,68.0,64.0,1.0,3.0
2021-06-08 00:04:23,67.0,58.0,4.0,5.0
2021-06-08 00:04:24,63.0,60.0,2.0,1.0
2021-06-08 00:04:25,80.0,72.0,4.0,4.0
2021-06-08 00:04:26,100.0,85.0,8.0,7.0
2021-06-08 00:04:27,80.0,75.0,1.0,4.0
2021-06-08 00:04:28,81.0,69.0,7.0,5.0
2021-06-08 00:04:29,91.0,80.0,5.0,6.0
2021-06-08 00:04:30,80.0,69.0,5.0,6.0
2021-06-08 00:04:31,70.0,63.0,4.0,3.0
2021-06-08 00:04:32,73.0,63.0,6.0,4.0
2021-06-08 00:04:33,77.0,67.0,7.0,3.0
2021-06-08 00:04:34,71.0,58.0,8.0,5.0
2021-06-08 00:04:35,68.0,56.0,7.0,5.0
2021-06-08 00:04:36,70.0,64.0,2.0,4.0
2021-06-08 00:04:37,79.0,69.0,5.0,5.0
2021-06-08 00:04:38,68.0,62.0,6.0,0.0
2021-06-08 00:04:39,69.0,61.0,5.0,3.0
2021-06-08 00:04:40,79.0,69.0,8.0,2.0
2021-06-08 00:04:41,85.0,71.0,10.0,4.0
2021-06-08 00:04:42,73.0,65.0,6.0,2.0
2021-06-08 00:04:43,87.0,79.0,3.0,5.0
2021-06-08 00:04:44,71.0,61.0,7.0,3.0
2021-06-08 00:04:45,88.0,81.0,3.0,4.0
2021-06-08 00:04:46,71.0,59.0,11.0,1.0
2021-06-08 00:04:47,58.0,44.0,8.0,6.0
2021-06-08 00:04:48,63.0,55.0,6.0,2.0
2021-06-08 00:04:49,76.0,66.0,7.0,3.0
2021-06-08 00:04:50,52.0,42.0,8.0,2.0
2021-06-08 00:04:51,73.0,62.0,7.0,4.0
2021-06-08 00:04:52,78.0,68.0,7.0,3.0
2021-06-08 00:04:53,85.0,75.0,1.0,9.0
2021-06-08 00:04:54,73.0,63.0,5.0,5.0
2021-06-08 00:04:55,95.0,84.0,9.0,2.0
2021-06-08 00:04:56,67.0,58.0,5.0,4.0
2021-06-08 00:04:57,82.0,68.0,7.0,7.0
2021-06-08 00:04:58,73.0,60.0,8.0,5.0
2021-06-08 00:04:59,71.0,60.0,8.0,3.0
2021-06-08 00:05:00,74.0,63.0,8.0,3.0
2021-06-08 00:05:01,74.0,63.0,8.0,3.0
2021-06-08 00:05:02,79.0,69.0,7.0,3.0
2021-06-08 00:05:03,65.0,56.0,5.0,4.0
2021-06-08 00:05:04,87.0,74.0,9.0,4.0
2021-06-08 00:05:05,71.0,62.0,6.0,3.0
2021-06-08 00:05:06,74.0,66.0,4.0,4.0
2021-06-08 00:05:07,87.0,76.0,6.0,5.0
2021-06-08 00:05:08,75.0,65.0,5.0,5.0
2021-06-08 00:05:09,95.0,85.0,7.0,3.0
2021-06-08 00:05:10,64.0,54.0,7.0,3.0
2021-06-08 00:05:11,72.0,63.0,4.0,5.0
2021-06-08 00:05:12,67.0,54.0,5.0,8.0
2021-06-08 00:05:13,75.0,67.0,4.0,4.0
2021-06-08 00:05:14,55.0,51.0,2.0,2.0
2021-06-08 00:05:15,76.0,69.0,3.0,4.0
2021-06-08 00:05:16,83.0,71.0,8.0,4.0
2021-06-08 00:05:17,78.0,72.0,5.0,1.0
2021-06-08 00:05:18,85.0,71.0,11.0,3.0
2021-06-08 00:05:19,54.0,46.0,5.0,3.0
2021-06-08 00:05:20,74.0,65.0,7.0,2.0
2021-06-08 00:05:21,74.0,65.0,7.0,2.0
2021-06-08 00:05:22,72.0,63.0,7.0,2.0
2021-06-08 00:05:23,77.0,62.0,9.0,6.0
2021-06-08 00:05:24,81.0,69.0,7.0,5.0
2021-06-08 00:05:25,75.0,66.0,6.0,3.0
2021-06-08 00:05:26,78.0,70.0,4.0,4.0
2021-06-08 00:05:27,60.0,51.0,7.0,2.0
2021-06-08 00:05:28,73.0,65.0,4.0,4.0
2021-06-08 00:05:29,90.0,81.0,5.0,4.0
2021-06-08 00:05:30,66.0,58.0,6.0,2.0
2021-06-08 00:05:31,84.0,72.0,11.0,1.0
2021-06-08 00:05:32,75.0,65.0,5.0,5.0
2021-06-08 00:05:33,85.0,73.0,8.0,4.0
2021-06-08 00:05:34,82.0,75.0,4.0,3.0
2021-06-08 00:05:35,74.0,66.0,5.0,3.0
2021-06-08 00:05:36,81.0,69.0,6.0,6.0
2021-06-08 00:05:37,67.0,53.0,9.0,5.0
2021-06-08 00:05:38,75.0,65.0,5.0,5.0
2021-06-08 00:05:39,68.0,61.0,4.0,3.0
2021-06-08 00:05:40,69.0,58.0,8.0,3.0
2021-06-08 00:05:41,66.0,56.0,6.0,4.0
2021-06-08 00:05:42,75.0,65.0,6.0,4.0
2021-06-08 00:05:43,79.0,72.0,4.0,3.0
2021-06-08 00:05:44,83.0,70.0,5.0,8.0
2021-06-08 00:05:45,79.0,68.0,8.0,3.0
2021-06-08 00:05:46,65.0,54.0,5.0,6.0
2021-06-08 00:05:47,81.0,67.0,5.0,9.0
2021-06-08 00:05:48,79.0,69.0,6.0,4.0
2021-06-08 00:05:49,73.0,62.0,6.0,5.0
2021-06-08 00:05:50,79.0,72.0,3.0,4.0
2021-06-08 00:05:51,79.0,70.0,7.0,2.0
2021-06-08 00:05:52,75.0,57.0,11.0,7.0
2021-06-08 00:05:53,94.0,79.0,6.0,9.0
2021-06-08 00:05:54,84.0,76.0,7.0,1.0
2021-06-08 00:05:55,71.0,62.0,5.0,4.0
2021-06-08 00:05:56,79.0,75.0,1.0,3.0
2021-06-08 00:05:57,78.0,71.0,6.0,1.0
2021-06-08 00:05:58,85.0,77.0,4.0,4.0
2021-06-08 00:05:59,88.0,75.0,8.0,5.0
2021-06-08 00:06:00,79.0,68.0,8.0,3.0
2021-06-08 00:06:01,75.0,68.0,5.0,2.0
2021-06-08 00:06:02,69.0,56.0,6.0,7.0
2021-06-08 00:06:03,92.0,82.0,6.0,4.0
2021-06-08 00:06:04,68.0,63.0,3.0,2.0
2021-06-08 00:06:05,79.0,72.0,3.0,4.0
2021-06-08 00:06:06,70.0,63.0,2.0,5.0
2021-06-08 00:06:07,68.0,56.0,7.0,5.0
2021-06-08 00:06:08,92.0,81.0,6.0,5.0
2021-06-08 00:06:09,78.0,69.0,6.0,3.0
2021-06-08 00:06:10,88.0,80.0,5.0,3.0
2021-06-08 00:06:11,79.0,70.0,5.0,4.0
2021-06-08 00:06:12,84.0,75.0,6.0,3.0
2021-06-08 00:06:13,82.0,75.0,5.0,2.0
2021-06-08 00:06:14,71.0,62.0,5.0,4.0
2021-06-08 00:06:15,77.0,67.0,5.0,5.0
2021-06-08 00:06:16,89.0,75.0,10.0,4.0
2021-06-08 00:06:17,80.0,73.0,4.0,3.0
2021-06-08 00:06:18,82.0,72.0,6.0,4.0
2021-06-08 00:06:19,94.0,86.0,4.0,4.0
2021-06-08 00:06:20,65.0,58.0,5.0,2.0
2021-06-08 00:06:21,59.0,47.0,8.0,4.0
2021-06-08 00:06:22,74.0,64.0,8.0,2.0
2021-06-08 00:06:23,78.0,71.0,2.0,5.0
2021-06-08 00:06:24,69.0,65.0,2.0,2.0
2021-06-08 00:06:25,73.0,67.0,5.0,1.0
2021-06-08 00:06:26,75.0,64.0,7.0,4.0
2021-06-08 00:06:27,72.0,61.0,6.0,5.0
2021-06-08 00:06:28,75.0,64.0,6.0,5.0
2021-06-08 00:06:29,70.0,60.0,9.0,1.0
2021-06-08 00:06:30,78.0,68.0,4.0,6.0
2021-06-08 00:06:31,71.0,60.0,9.0,2.0
2021-06-08 00:06:32,60.0,50.0,8.0,2.0
2021-06-08 00:06:33,73.0,60.0,9.0,4.0
2021-06-08 00:06:34,74.0,63.0,9.0,2.0
2021-06-08 00:06:35,81.0,72.0,3.0,6.0
2021-06-08 00:06:36,82.0,74.0,4.0,4.0
2021-06-08 00:06:37,72.0,67.0,4.0,1.0
2021-06-08 00:06:38,78.0,69.0,9.0,0.0
2021-06-08 00:06:39,66.0,58.0,3.0,5.0
2021-06-08 00:06:40,66.0,55.0,7.0,4.0
2021-06-08 00:06:41,66.0,54.0,7.0,5.0
2021-06-08 00:06:42,82.0,67.0,10.0,5.0
2021-06-08 00:06:43,61.0,50.0,5.0,6.0
2021-06-08 00:06:44,86.0,73.0,7.0,6.0
2021-06-08 00:06:45,70.0,61.0,7.0,2.0
2021-06-08 00:06:46,80.0,68.0,9.0,3.0
2021-06-08 00:06:47,91.0,86.0,4.0,1.0
2021-06-08 00:06:48,73.0,58.0,9.0,6.0
2021-06-08 00:06:49,70.0,60.0,4.0,6.0
2021-06-08 00:06:50,77.0,69.0,6.0,2.0
2021-06-08 00:06:51,77.0,69.0,6.0,2.0
2021-06-08 00:06:52,87.0,73.0,9.0,5.0
2021-06-08 00:06:53,84.0,76.0,7.0,1.0
2021-06-08 00:06:54,73.0,66.0,6.0,1.0
2021-06-08 00:06:55,78.0,68.0,5.0,5.0
2021-06-08 00:06:56,71.0,64.0,5.0,2.0
2021-06-08 00:06:57,65.0,59.0,3.0,3.0
2021-06-08 00:06:58,62.0,52.0,5.0,5.0
2021-06-08 00:06:59,75.0,67.0,4.0,4.0
2021-06-08 00:07:00,64.0,54.0,7.0,3.0
2021-06-08 00:07:01,72.0,62.0,8.0,2.0
2021-06-08 00:07:02,74.0,62.0,5.0,7.0
2021-06-08 00:07:03,73.0,67.0,5.0,1.0
2021-06-08 00:07:04,70.0,60.0,9.0,1.0
2021-06-08 00:07:05,66.0,58.0,6.0,2.0
2021-06-08 00:07:06,86.0,79.0,5.0,2.0
2021-06-08 00:07:07,71.0,65.0,5.0,1.0
2021-06-08 00:07:08,77.0,68.0,6.0,3.0
2021-06-08 00:07:09,71.0,59.0,4.0,8.0
2021-06-08 00:07:10,85.0,82.0,2.0,1.0
2021-06-08 00:07:11,76.0,67.0,4.0,5.0
2021-06-08 00:07:12,69.0,63.0,4.0,2.0
2021-06-08 00:07:13,93.0,83.0,5.0,5.0
2021-06-08 00:07:14,88.0,73.0,9.0,6.0
2021-06-08 00:07:15,72.0,62.0,6.0,4.0
2021-06-08 00:07:16,81.0,74.0,4.0,3.0
2021-06-08 00:07:17,82.0,68.0,9.0,5.0
2021-06-08 00:07:18,69.0,61.0,6.0,2.0
2021-06-08 00:07:19,76.0,72.0,4.0,0.0
2021-06-08 00:07:20,83.0,75.0,5.0,3.0
2021-06-08 00:07:21,83.0,76.0,3.0,4.0
2021-06-08 00:07:22,71.0,56.0,8.0,7.0
2021-06-08 00:07:23,75.0,68.0,6.0,1.0
2021-06-08 00:07:24,74.0,68.0,4.0,2.0
2021-06-08 00:07:25,73.0,66.0,3.0,4.0
2021-06-08 00:07:26,72.0,61.0,6.0,5.0
2021-06-08 00:07:27,70.0,62.0,5.0,3.0
2021-06-08 00:07:28,65.0,58.0,4.0,3.0
2021-06-08 00:07:29,111.0,96.0,13.0,2.0
2021-06-08 00:07:30,92.0,82.0,6.0,4.0
2021-06-08 00:07:31,85.0,68.0,11.0,6.0
2021-06-08 00:07:32,69.0,62.0,5.0,2.0
2021-06-08 00:07:33,80.0,62.0,11.0,7.0
2021-06-08 00:07:34,61.0,48.0,9.0,4.0
2021-06-08 00:07:35,76.0,66.0,5.0,5.0
2021-06-08 00:07:36,88.0,81.0,4.0,3.0
2021-06-08 00:07:37,76.0,61.0,9.0,6.0
2021-06-08 00:07:38,80.0,72.0,7.0,1.0
2021-06-08 00:07:39,73.0,64.0,5.0,4.0
2021-06-08 00:07:40,86.0,78.0,6.0,2.0
2021-06-08 00:07:41,76.0,68.0,4.0,4.0
2021-06-08 00:07:42,74.0,66.0,2.0,6.0
2021-06-08 00:07:43,77.0,69.0,4.0,4.0
2021-06-08 00:07:44,72.0,60.0,5.0,7.0
2021-06-08 00:07:45,77.0,65.0,9.0,3.0
2021-06-08 00:07:46,85.0,71.0,10.0,4.0
2021-06-08 00:07:47,84.0,79.0,2.0,3.0
2021-06-08 00:07:48,83.0,74.0,8.0,1.0
2021-06-08 00:07:49,82.0,68.0,8.0,6.0
2021-06-08 00:07:50,87.0,78.0,6.0,3.0
2021-06-08 00:07:51,75.0,65.0,3.0,7.0
2021-06-08 00:07:52,77.0,64.0,6.0,7.0
2021-06-08 00:07:53,79.0,71.0,5.0,3.0
2021-06-08 00:07:54,76.0,66.0,7.0,3.0
2021-06-08 00:07:55,79.0,74.0,2.0,3.0
2021-06-08 00:07:56,80.0,68.0,7.0,5.0
2021-06-08 00:07:57,78.0,62.0,7.0,9.0
2021-06-08 00:07:58,79.0,69.0,6.0,4.0
2021-06-08 00:07:59,84.0,67.0,8.0,9.0
2021-06-08 00:08:00,76.0,65.0,6.0,5.0
